0, -0.0
1, -4.063705252443482
2, 1.9559171312113222
3, 10.897500297638025
4, -29.590274459049876
5, 0.24819076596861578
6, -48.60392439065314
7, -67.26126250919653
8, 40.84602240609607
9, -0.5536653396138931
10, 44.16568720628942
11, -21.498266939811852
12, 77.03780275747012
13, 0.8501327150209861
14, -19.556446259935264
15, 33.68250973351198
16, 1.7928094166277788
17, 105.32388378592192
18, 4.860921070200621
19, 148.77864364802738
20, -37.47503599572383
21, 170.65592324480178
22, 154.18622410667655
23, 184.59229476362614
24, 148.06265502168264
25, 118.34317554989688
26, 157.48857586030704
27, 167.03429553046314
28, -17.663958012423457
29, -250.0208836226153
30, 103.33471865267583
31, 219.74555246571327
32, -184.10349707655607
33, -261.8437005889023
34, -218.48680298354645
35, -33.390125410197946
36, 311.4769450032333
37, -259.03217676042846
38, 128.07600433975512
39, 160.4046044184468
40, 280.93111209092945
41, 269.86500629173156
42, 392.49649833454674
43, 286.73894062504024
44, -210.81364571929717
45, 301.43210871836766
46, 149.83647266279198
47, 328.628859249965
48, -346.08974957881213
49, 145.86631396069075
50, -103.07618593777178
51, 255.8665199156042
52, -519.6343304343695
53, 124.16848783393827
54, -372.5820013305062
55, 230.94996201805077
56, -417.43891728715937
57, -551.2173982049922
58, -260.8622795886907
59, 510.461688968019
60, -587.7719680945238
61, -293.88323274994207
62, 612.1561442980422
63, 246.44810195109147
64, -261.80113394726885
65, 560.1304545247532
66, -592.1536972011835
67, -237.35169130523002
68, -94.6588775937977
69, -325.9211550957696
70, 209.90897678585682
71, 349.41982617948696
72, 220.50928377581474
73, 694.6779031079207
74, -396.3044570788057
75, -119.80781095852059
76, 132.4074232337604
77, -434.4520249761997
78, 219.69170884661546
79, 280.4342381948128
80, -272.07591142383
81, 748.5542374950771
82, -811.2955882834849
83, -33.48522324153304
84, -308.66934049679656
85, -479.83336347602574
86, 601.7019754504774
87, 52.41928050337376
88, 340.55797692388046
89, -733.0980425172089
90, -372.91623655543464
91, 196.88522045085082
92, 878.8667415959246
93, 578.2187895184853
94, 551.8468217521909
95, -20.007085978996066
96, 660.361354473034
97, 180.99974724772156
98, 158.553935640271
99, 259.27694293561774
100, -158.62079511084673
101, -503.4493277498459
102, 445.94082564541156
103, 227.53580877816404
104, -205.48823797937388
105, -324.7817855813746
106, 742.4738830683481
107, 241.53527061440883
108, -508.1153952561028
109, 232.1061833477738
110, 674.1003804740315
111, 888.3249370570545
112, 294.4424430794842
113, -735.1932158599934
114, 592.3092303085398
115, 620.4156119079476
116, 296.12651430768165
117, 1075.2278391682967
118, 647.8797746578575
119, -709.2264766157485
120, 277.55264572931384
121, 115.10948678116101
122, -161.11952606274508
123, 924.8173229493354
124, 894.3911319189082
125, -322.13216080967834
126, -997.8009198913588
127, -473.6009298006524
128, 18.722990105553617
129, -284.1556057422152
130, -631.6832743115913
131, 217.77523324296246
132, -377.013500913175
133, 1257.8957035966914
134, 53.14246427549414
135, -546.8428982874572
136, 919.3784485713006
137, 137.07812635994665
138, -1222.4826503964132
139, 856.7543622172658
140, 246.33837570413797
141, -832.4689926496856
142, -1002.0799105859471
143, 1370.2349715598407
144, -68.60408440998742
145, -1291.6837575606173
146, -1134.1251916433116
147, -101.22161867819999
148, 326.90609566576785
149, 727.9565059375723
150, -457.38718697283
151, -204.73030059837006
152, -1496.419669675798
153, -874.8860885084403
154, -436.96111324401375
155, 348.77666813240864
156, 1382.9064776607893
157, 1504.6908522026094
158, -601.5784726137377
159, -263.7136009269065
160, 932.222722208759
161, 238.23371397392071
162, 680.5515307624999
163, 460.89003305225134
164, 79.78454871704277
165, 489.20622576882084
166, -457.6912056695354
167, 1668.9100822825176
168, 497.29612408335163
169, -612.0756225513544
170, -392.8553776945945
171, -1349.3238388455477
172, 1190.4553707241257
173, -716.689796493917
174, -1138.5112810633511
175, -1452.198140422881
176, -536.0529357930029
177, -1620.0641124646465
178, -508.07560177978604
179, 1071.9946603069236
180, 514.8717654486031
181, 1368.0769713786697
182, 514.3024173216556
183, 1617.4165233840843
184, -472.16291931119275
185, 1171.908058283541
186, 724.0051499750682
187, -1664.2605423022583
188, 1565.607821176868
189, -1406.9013228855426
190, -438.27763109457203
191, 413.9380259797354
192, -1723.6522652197962
193, -1476.684053061945
194, -150.7034303176842
195, 782.2672673486392
196, -1308.5428802707358
197, 537.5893254004092
198, 875.0335715755439
199, 162.18425883088366
200, 1824.1843116954074
201, 926.4970825603536
202, -1531.0125132203418
203, -760.2812585360203
204, -1244.7727831810505
205, 1412.9808542992428
206, 1457.444196026668
207, -1647.222447439278
208, -746.9376087997969
209, -1832.4952086853841
210, -1208.2463369196353
211, -1510.8255873758562
212, 1150.5796972769483
213, 362.6776885553054
214, 2126.617395173218
215, 503.03749821722846
216, 388.38405791476885
217, -2145.8175754302
218, 1795.1264727164917
219, -519.7336981556132
220, -1751.317321482984
221, -307.70447554429796
222, 405.6785368172123
223, 1508.6102269335104
224, 1146.228578782892
225, -812.1162156654065
226, -1810.1160964340747
227, 1184.943911013932
228, -489.9535595437186
229, 1798.8616849679759
230, -1470.6440050135398
231, 1878.8672034580538
232, 1101.0414010301515
233, 1558.5737200400652
234, 908.2135266155374
